1412546.64 ,4931663.57 ,39.51 
1412547.53 ,4931665.18 ,39.32 
1412549.73 ,4931669.16 ,38.54 
1412551.67 ,4931672.64 ,37.35 
1412553.68 ,4931676.29 ,37.04 
1412559.98 ,4931687.74 ,36.54 
1412560.97 ,4931689.52 ,36.19 
1412568.19 ,4931702.53 ,33.22 
1412572.28 ,4931709.92 ,32.21 
1412574.47 ,4931709.66 ,32.03 
1412569.20 ,4931700.11 ,33.74 
1412564.88 ,4931692.23 ,34.52 
1412562.89 ,4931688.69 ,36.48 
1412558.55 ,4931680.76 ,37.04 
1412557.63 ,4931679.08 ,36.90 
1412556.40 ,4931676.82 ,36.96 
1412551.17 ,4931667.35 ,39.21 
1412549.08 ,4931663.54 ,39.84 
1412543.88 ,4931654.10 ,41.32 
1412556.71 ,4931676.26 ,36.78 
1412558.88 ,4931680.21 ,36.98 
1412567.05 ,4931694.94 ,34.45 
1412568.16 ,4931696.95 ,34.18 
1412569.17 ,4931698.77 ,34.02 
1412570.16 ,4931700.57 ,33.75 
1412571.25 ,4931702.51 ,33.22 
1412575.34 ,4931709.89 ,32.03 
1412569.41 ,4931694.96 ,34.45 
1412568.44 ,4931693.21 ,34.97 
1412566.30 ,4931689.36 ,36.33 
1412559.92 ,4931677.73 ,36.93 
1412550.56 ,4931660.82 ,41.17 
1412548.34 ,4931656.79 ,41.72 
1412550.64 ,4931659.94 ,41.41 
1412552.69 ,4931663.60 ,40.16 
1412553.66 ,4931665.32 ,39.48 
1412554.77 ,4931667.33 ,39.26 
1412558.86 ,4931674.70 ,37.94 
1412560.81 ,4931678.21 ,36.94 
1412565.10 ,4931685.99 ,36.68 
1412566.12 ,4931687.81 ,36.59 
1412570.14 ,4931695.02 ,34.49 
1412575.34 ,4931704.39 ,33.05 
1412576.34 ,4931706.18 ,32.83 
1412577.04 ,4931703.38 ,33.35 
1412570.71 ,4931691.94 ,35.94 
1412568.63 ,4931688.18 ,36.66 
1412566.50 ,4931684.29 ,36.79 
1412563.25 ,4931678.39 ,37.22 
1412562.23 ,4931676.52 ,37.14 
1412561.17 ,4931674.65 ,38.10 
